transaction_id,customer_id,product_id,transaction_date,quantity,unit_price,discount_percent,payment_mode,delivery_days,returned
TXN001201,CUST05329,PROD0591,2023-03-25,3,"₹39,170",11,UPI,10,No
TXN001202,CUST03716,PROD0548,2022-06-01,3,"₹36,561",22,UPI,8,No
TXN001203,CUST03690,PROD0389,2023-01-02,2,"₹27,593",28,UPI,2,No
TXN001204,CUST00555,PROD0800,2022-12-20,3,"₹42,728",8,UPI,3,No
TXN001205,CUST01904,PROD0661,2023-03-15,1,"₹22,409",13,UPI,9,No
TXN001206,CUST00107,PROD0785,2022-07-29,3,"₹38,229",31,UPI,8,No
TXN001207,CUST03337,PROD0534,2023-01-27,1,"₹1,315",2,UPI,7,No
TXN001208,CUST02535,PROD0297,2022-12-12,2,"₹19,983",6,UPI,5,No
TXN001209,CUST02227,PROD0827,2023-07-12,2,"₹40,105",5,UPI,7,No
TXN001210,CUST03294,PROD0727,2023-03-17,3,"₹36,042",34,UPI,-3,No
TXN001211,CUST01394,PROD0331,2022-01-24,3,"₹8,005",26,UPI,4,No
TXN001212,CUST02685,PROD0634,2022-07-16,3,"₹29,658",27,UPI,-3,No
TXN001213,CUST02836,PROD0855,2023-01-16,1,"₹41,042",22,UPI,1,No
TXN001214,CUST00167,PROD1079,2023-10-23,2,"₹12,818",9,UPI,1,No
TXN001215,CUST02711,PROD0772,2022-09-09,1,"₹5,520",16,UPI,0,No
TXN001216,CUST03625,PROD0875,2023-04-18,2,"₹40,964",14,UPI,7,No
TXN001217,CUST02348,PROD0742,2022-08-18,3,"₹16,970",13,UPI,2,No
TXN001218,CUST01405,PROD0638,2022-12-20,1,"₹12,257",10,UPI,3,No
TXN001219,CUST01526,PROD0442,2022-12-06,2,"₹29,142",28,UPI,4,No
TXN001220,CUST04410,PROD0893,2023-03-05,5,"₹25,420",17,UPI,6,No
TXN001221,CUST04912,PROD0146,2022-02-02,3,"₹44,293",25,UPI,8,No
TXN001222,CUST04839,PROD0391,2022-03-10,3,"₹10,978",24,UPI,6,No
TXN001223,CUST02775,PROD0373,2022-01-05,4,"₹28,896",39,UPI,6,No
TXN001224,CUST00826,PROD1069,2022-06-16,2,"₹8,594",0,UPI,9,No
TXN001225,CUST01125,PROD0262,2023-12-23,4,"₹7,171",2,UPI,3,No
TXN001226,CUST00569,PROD0931,2022-08-03,1,"₹18,102",18,UPI,5,No
TXN001227,CUST05335,PROD0746,2022-06-07,1,"₹43,416",10,UPI,1,No
TXN001228,CUST01959,PROD0565,2023-10-06,2,"₹25,034",27,UPI,8,No
TXN001229,CUST03740,PROD0516,2023-11-24,1,"₹3,945",17,UPI,10,No
TXN001230,CUST02110,PROD0685,2022-11-13,2,"₹39,838",13,UPI,10,No
TXN001231,CUST04465,PROD0486,2023-01-29,1,"₹24,835",12,UPI,1,No
TXN001232,CUST04190,PROD0834,2022-06-16,1000,"₹6,293",18,UPI,9,No
TXN001233,CUST04095,PROD0466,2023-12-03,5,"₹48,896",31,UPI,3,No
TXN001234,CUST02931,PROD0466,2023-03-26,1000,"₹27,558",32,UPI,-3,No
TXN001235,CUST00764,PROD0022,2022-01-30,4,"₹17,086",5,UPI,5,No
TXN001236,CUST03361,PROD0396,2023-09-28,1000,"₹28,407",29,UPI,4,No
TXN001237,CUST03451,PROD0145,2023-07-13,2,"₹31,811",9,UPI,7,No
TXN001238,CUST02148,PROD0420,2023-02-26,2,"₹8,962",29,UPI,3,No
TXN001239,CUST03396,PROD0305,2023-09-16,1,"₹23,384",8,UPI,-3,No
TXN001240,CUST04425,PROD1001,2022-01-31,3,"₹18,635",5,UPI,6,No
TXN001241,CUST03720,PROD0044,2022-06-02,4,"₹15,412",5,UPI,4,No
TXN001242,CUST04802,PROD0107,2022-01-07,2,"₹42,874",19,UPI,8,No
TXN001243,CUST00221,PROD0150,2022-03-02,1,"₹19,769",16,UPI,10,No
TXN001244,CUST01862,PROD0110,2022-09-19,2,"₹26,736",1,UPI,-3,No
TXN001245,CUST02615,PROD1042,2023-07-10,1,"₹32,919",1,UPI,7,No
TXN001246,CUST05092,PROD0750,2022-07-03,3,"₹46,322",9,UPI,3,No
TXN001247,CUST01022,PROD0239,2023-02-17,2,"₹23,602",0,UPI,10,No
TXN001248,CUST00110,PROD0724,2023-12-07,5,"₹26,330",33,UPI,0,No
TXN001249,CUST04245,PROD0743,2023-05-31,5,"₹33,450",35,UPI,-3,No
TXN001250,CUST03849,PROD0328,2023-11-13,1,"₹44,261",39,UPI,10,No
TXN001251,CUST00699,PROD0862,2023-05-08,1000,"₹13,209",19,UPI,4,No
TXN001252,CUST00108,PROD0461,2022-09-17,1000,"₹43,880",31,UPI,9,No
TXN001253,CUST00389,PROD1105,2022-08-07,3,"₹40,588",16,UPI,1,No
TXN001254,CUST00425,PROD0744,2023-07-15,4,"₹18,596",38,UPI,-3,No
TXN001255,CUST02495,PROD0363,2023-02-01,1,"₹8,152",21,UPI,4,No
TXN001256,CUST02966,PROD0898,2023-05-11,1000,"₹14,794",4,UPI,4,No
TXN001257,CUST05188,PROD0443,2023-10-16,2,"₹34,570",0,UPI,2,No
TXN001258,CUST02704,PROD0886,2023-03-09,5,"₹33,797",30,UPI,4,No
TXN001259,CUST02000,PROD0984,2022-02-21,2,"₹43,382",17,UPI,-3,No
TXN001260,CUST03576,PROD0261,2022-07-23,4,"₹40,238",4,UPI,3,No
TXN001261,CUST01528,PROD0280,2022-03-22,2,"₹49,155",24,UPI,9,No
TXN001262,CUST04054,PROD0926,2023-08-10,2,"₹35,113",6,UPI,3,No
TXN001263,CUST02027,PROD0946,2023-07-19,5,"₹33,042",13,UPI,4,No
TXN001264,CUST02369,PROD1174,2022-07-30,3,"₹10,290",6,UPI,3,No
TXN001265,CUST02767,PROD0152,2022-08-06,4,₹460,29,UPI,-3,No
TXN001266,CUST01856,PROD0794,2022-05-14,2,"₹43,197",16,UPI,1,No
TXN001267,CUST00447,PROD1036,2023-04-06,5,"₹8,659",12,UPI,8,No
TXN001268,CUST01598,PROD0014,2023-09-20,3,"₹31,215",23,UPI,5,No
TXN001269,CUST00210,PROD0951,2022-04-29,1,"₹31,842",35,UPI,3,No
TXN001270,CUST00849,PROD0867,2022-09-01,4,"₹42,825",11,UPI,9,No
TXN001271,CUST01652,PROD0445,2022-06-06,1,"₹42,698",17,UPI,5,No
TXN001272,CUST01917,PROD0799,2023-04-04,4,"₹29,862",22,UPI,4,No
TXN001273,CUST03530,PROD0732,2023-10-07,2,"₹22,557",21,UPI,0,No
TXN001274,CUST01919,PROD0238,2023-06-12,3,"₹14,696",24,UPI,0,No
TXN001275,CUST00577,PROD0539,2023-10-15,3,"₹12,878",24,UPI,1,No
TXN001276,CUST00689,PROD0769,2023-04-09,3,"₹16,538",35,UPI,-3,No
TXN001277,CUST00790,PROD0809,2022-08-13,3,"₹48,229",20,UPI,9,No
TXN001278,CUST05088,PROD0762,2023-08-21,5,"₹4,820",28,UPI,8,No
TXN001279,CUST05073,PROD0074,2022-04-10,2,"₹24,065",7,UPI,0,No
TXN001280,CUST01356,PROD0296,2022-02-22,2,"₹10,439",4,UPI,0,No
TXN001281,CUST01688,PROD0014,2023-06-15,1,"₹44,773",1,UPI,1,No
TXN001282,CUST00350,PROD0612,2022-06-13,2,"₹35,256",22,UPI,5,No
TXN001283,CUST02718,PROD0395,2022-02-21,1,"₹42,641",1,UPI,8,No
TXN001284,CUST03540,PROD0191,2022-09-11,3,"₹30,520",21,UPI,9,No
TXN001285,CUST04522,PROD0817,2023-10-13,2,"₹36,492",20,UPI,-3,No
TXN001286,CUST04423,PROD0106,2022-08-29,5,"₹2,167",16,UPI,2,No
TXN001287,CUST01130,PROD0007,2023-05-11,2,"₹31,158",39,UPI,-3,No
TXN001288,CUST04351,PROD1105,2022-10-18,1,"₹46,951",30,UPI,3,No
TXN001289,CUST04540,PROD0765,2022-11-19,2,"₹41,819",24,UPI,4,No
TXN001290,CUST04209,PROD0652,2022-01-21,1,"₹6,230",6,UPI,6,No
TXN001291,CUST05150,PROD0485,2022-12-18,1,"₹37,112",24,UPI,-3,No
TXN001292,CUST04785,PROD0932,2023-11-05,4,"₹17,886",17,UPI,10,No
TXN001293,CUST00991,PROD0506,2023-06-28,2,"₹30,662",31,UPI,0,No
TXN001294,CUST01874,PROD0519,2022-05-26,1,"₹3,625",7,UPI,7,No
TXN001295,CUST04142,PROD0802,2023-12-03,1,"₹13,395",13,UPI,7,No
TXN001296,CUST05291,PROD0449,2023-04-06,2,"₹45,751",5,UPI,4,No
TXN001297,CUST04853,PROD0285,2023-04-06,3,"₹18,621",22,UPI,4,No
TXN001298,CUST01377,PROD0074,2023-07-22,2,"₹17,174",14,UPI,3,No
TXN001299,CUST01227,PROD0045,2022-10-08,1,"₹16,808",21,UPI,4,No
TXN001300,CUST05346,PROD0745,2022-11-07,2,"₹31,741",35,UPI,1,No
TXN001301,CUST00564,PROD0676,2022-04-13,1000,"₹45,804",2,UPI,1,No
TXN001302,CUST02888,PROD0575,2023-03-11,2,"₹10,699",8,UPI,10,No
TXN001303,CUST01341,PROD0093,2022-12-14,1,"₹34,086",4,UPI,6,No
TXN001304,CUST03738,PROD0322,2022-08-24,3,"₹16,054",11,UPI,-3,No
TXN001305,CUST01438,PROD0466,2023-01-18,4,"₹17,385",28,UPI,2,No
TXN001306,CUST00095,PROD0604,2023-06-10,1,"₹8,156",0,UPI,0,No
TXN001307,CUST03297,PROD0885,2022-11-10,3,"₹43,376",32,UPI,10,No
TXN001308,CUST00949,PROD1007,2022-11-16,4,"₹30,206",20,UPI,5,No
TXN001309,CUST04649,PROD0554,2023-09-14,1,"₹44,281",20,UPI,8,No
TXN001310,CUST02693,PROD0753,2022-03-14,5,"₹28,438",26,UPI,3,No
TXN001311,CUST04162,PROD0327,2023-08-16,3,"₹38,604",1,UPI,3,No
TXN001312,CUST03282,PROD0728,2022-08-15,2,"₹36,121",7,UPI,9,No
TXN001313,CUST01498,PROD0591,2022-01-01,1000,"₹33,867",11,UPI,2,No
TXN001314,CUST04761,PROD0851,2022-02-28,1,"₹10,577",21,UPI,10,No
TXN001315,CUST02732,PROD0440,2023-07-02,3,"₹21,486",8,UPI,4,No
TXN001316,CUST02744,PROD0714,2022-01-31,4,"₹48,631",37,UPI,8,No
TXN001317,CUST04276,PROD0432,2022-11-01,2,"₹2,571",28,UPI,4,No
TXN001318,CUST02882,PROD0948,2022-12-04,1,"₹48,420",2,UPI,4,No
TXN001319,CUST00202,PROD0328,2022-05-21,2,"₹12,401",21,UPI,8,No
TXN001320,CUST01499,PROD0861,2022-01-14,1,"₹14,726",3,UPI,6,No
TXN001321,CUST03087,PROD1098,2022-11-09,3,"₹43,030",28,UPI,0,No
TXN001322,CUST03114,PROD0229,2022-07-21,3,"₹48,973",12,UPI,2,No
TXN001323,CUST02591,PROD0744,2022-12-09,2,"₹37,142",23,UPI,0,No
TXN001324,CUST05409,PROD1002,2022-05-29,3,"₹28,994",1,UPI,7,No
TXN001325,CUST01949,PROD0811,2023-12-05,1,"₹36,405",2,UPI,4,No
TXN001326,CUST03605,PROD0174,2022-02-10,1,"₹27,741",14,UPI,8,No
TXN001327,CUST03964,PROD1099,2023-11-28,5,"₹14,385",23,UPI,-3,No
TXN001328,CUST00694,PROD1123,2022-08-06,1,"₹1,130",25,UPI,8,No
TXN001329,CUST01720,PROD0513,2022-01-04,1,"₹43,454",7,UPI,5,No
TXN001330,CUST05364,PROD1148,2023-12-05,5,"₹8,451",39,UPI,4,No
TXN001331,CUST03934,PROD1141,2023-05-15,2,"₹24,041",4,UPI,7,No
TXN001332,CUST03733,PROD0129,2022-05-01,3,"₹26,043",7,UPI,3,No
TXN001333,CUST02660,PROD0374,2023-05-17,1,"₹28,961",38,UPI,6,No
TXN001334,CUST01722,PROD0236,2023-09-29,1,"₹14,560",31,UPI,5,No
TXN001335,CUST05294,PROD0742,2022-11-18,2,"₹25,331",30,UPI,9,No
TXN001336,CUST04052,PROD0190,2023-09-27,3,"₹34,530",7,UPI,6,No
TXN001337,CUST02292,PROD0168,2022-04-28,1000,"₹4,159",16,UPI,4,No
TXN001338,CUST04200,PROD0291,2022-08-23,3,"₹6,122",22,UPI,10,No
TXN001339,CUST02699,PROD0139,2023-04-30,1,"₹36,984",38,UPI,3,No
TXN001340,CUST03375,PROD0568,2023-07-04,2,"₹33,183",12,UPI,1,No
TXN001341,CUST01011,PROD1075,2023-11-15,1,"₹9,373",14,UPI,0,No
TXN001342,CUST01042,PROD0991,2022-04-16,1,"₹45,410",27,UPI,10,No
TXN001343,CUST01558,PROD0298,2022-02-06,2,"₹20,835",29,UPI,9,No
TXN001344,CUST01208,PROD1096,2022-12-02,2,"₹7,681",14,UPI,3,No
TXN001345,CUST01681,PROD0256,2023-03-09,1,"₹25,899",37,UPI,1,No
TXN001346,CUST03622,PROD0309,2022-07-08,1000,"₹23,783",7,UPI,0,No
TXN001347,CUST03353,PROD0091,2022-06-09,3,"₹19,530",14,UPI,2,No
TXN001348,CUST01679,PROD0149,2022-02-05,1,"₹23,918",37,UPI,7,No
TXN001349,CUST03597,PROD1054,2022-08-09,1,"₹27,939",38,UPI,9,No
TXN001350,CUST02746,PROD0462,2023-06-19,4,"₹20,574",33,UPI,6,No
TXN001351,CUST03546,PROD0635,2023-09-22,5,"₹1,476",35,UPI,6,No
TXN001352,CUST02994,PROD0637,2022-07-17,3,"₹29,499",19,UPI,9,No
TXN001353,CUST00781,PROD0646,2023-03-19,2,"₹16,904",12,UPI,5,No
TXN001354,CUST00946,PROD0518,2022-08-23,4,"₹42,190",20,UPI,5,No
TXN001355,CUST03429,PROD0190,2022-07-13,5,"₹5,873",22,UPI,3,No
TXN001356,CUST03099,PROD0079,2022-07-20,1,"₹1,438",2,UPI,6,No
TXN001357,CUST00548,PROD0816,2023-05-20,5,"₹7,005",21,UPI,2,No
TXN001358,CUST02208,PROD0072,2023-10-20,4,"₹5,442",28,UPI,6,No
TXN001359,CUST02985,PROD0043,2022-05-21,2,"₹7,468",39,UPI,7,No
TXN001360,CUST02591,PROD0803,2023-06-20,1,"₹22,252",29,UPI,9,No
TXN001361,CUST02175,PROD1157,2022-11-13,3,"₹5,725",23,UPI,6,No
TXN001362,CUST01798,PROD1130,2023-07-12,1,"₹31,192",24,UPI,7,No
TXN001363,CUST01881,PROD0357,2022-05-04,1,"₹48,257",11,UPI,-3,No
TXN001364,CUST03057,PROD0008,2023-03-12,1000,"₹28,939",19,UPI,0,No
TXN001365,CUST05044,PROD0437,2022-09-26,2,"₹23,212",32,UPI,3,No
TXN001366,CUST02258,PROD0080,2022-01-26,2,"₹19,520",38,UPI,7,No
TXN001367,CUST02198,PROD0689,2023-03-05,1,"₹7,810",21,UPI,0,No
TXN001368,CUST00031,PROD0576,2023-10-23,2,"₹12,918",18,UPI,-3,No
TXN001369,CUST00612,PROD0900,2023-08-22,3,"₹16,191",31,UPI,3,No
TXN001370,CUST04398,PROD0288,2023-07-06,1,"₹30,966",25,UPI,5,No
TXN001371,CUST03011,PROD1137,2023-10-16,2,"₹7,155",6,UPI,10,No
TXN001372,CUST02913,PROD0963,2022-11-15,1,"₹22,369",7,UPI,2,No
TXN001373,CUST03803,PROD0720,2022-10-31,2,"₹46,922",10,UPI,0,No
TXN001374,CUST02813,PROD0956,2022-08-20,5,"₹18,343",39,UPI,8,No
TXN001375,CUST00683,PROD0226,2023-09-28,1,"₹16,137",15,UPI,2,No
TXN001376,CUST00257,PROD0278,2023-05-05,1,"₹22,872",8,UPI,9,No
TXN001377,CUST00940,PROD0895,2022-10-05,2,"₹12,984",3,UPI,6,No
TXN001378,CUST02895,PROD0792,2022-04-02,3,"₹5,364",10,UPI,-3,No
TXN001379,CUST03186,PROD1027,2023-08-10,2,"₹4,404",9,UPI,-3,No
TXN001380,CUST00777,PROD0545,2022-12-27,3,"₹34,668",28,UPI,10,No
TXN001381,CUST02733,PROD0478,2022-08-26,1,"₹16,065",4,UPI,7,No
TXN001382,CUST00732,PROD1054,2022-11-28,2,"₹10,200",2,UPI,0,No
TXN001383,CUST05325,PROD0419,2023-05-17,1,"₹35,938",12,UPI,4,No
TXN001384,CUST02043,PROD1052,2023-11-16,1,"₹19,878",15,UPI,9,No
TXN001385,CUST00970,PROD0609,2022-04-30,2,"₹45,905",7,UPI,6,No
TXN001386,CUST00103,PROD0087,2023-06-23,2,"₹47,842",27,UPI,10,No
TXN001387,CUST01084,PROD1050,2022-05-25,1,"₹1,539",23,UPI,8,No
TXN001388,CUST05206,PROD0120,2022-04-29,1,"₹39,616",37,UPI,8,No
TXN001389,CUST04863,PROD0713,2023-03-25,3,"₹24,560",1,UPI,5,No
TXN001390,CUST03071,PROD0392,2023-05-08,2,"₹25,605",5,UPI,2,No
TXN001391,CUST03749,PROD0353,2022-06-01,1,"₹7,382",18,UPI,10,No
TXN001392,CUST00372,PROD0015,2023-12-15,1,"₹29,188",17,UPI,3,No
TXN001393,CUST00679,PROD0305,2023-07-01,3,"₹36,792",37,UPI,8,No
TXN001394,CUST00202,PROD0623,2022-12-25,1,"₹26,425",23,UPI,-3,No
TXN001395,CUST00089,PROD0520,2023-05-20,2,"₹22,046",38,UPI,4,No
TXN001396,CUST01997,PROD0853,2023-12-04,2,"₹43,508",19,UPI,1,No
TXN001397,CUST04495,PROD0640,2023-01-09,4,"₹21,366",23,UPI,0,No
TXN001398,CUST00188,PROD0387,2022-05-15,4,"₹29,805",1,UPI,5,No
TXN001399,CUST05172,PROD0905,2022-12-01,3,"₹3,424",35,UPI,2,No
TXN001400,CUST04748,PROD0014,2023-02-09,2,"₹27,882",15,UPI,4,No
TXN001401,CUST01555,PROD0091,2022-06-25,3,"₹48,709",34,UPI,9,No
TXN001402,CUST04683,PROD0004,2023-06-02,3,"₹4,320",6,UPI,1,No
TXN001403,CUST00230,PROD1022,2022-08-17,2,"₹31,018",29,UPI,8,No
TXN001404,CUST03553,PROD0796,2023-07-17,5,"₹41,904",34,UPI,7,No
TXN001405,CUST05250,PROD0216,2022-12-10,1000,"₹14,996",38,UPI,1,No
TXN001406,CUST00055,PROD1183,2022-08-11,2,"₹15,951",15,UPI,0,No
TXN001407,CUST04367,PROD0704,2023-03-23,4,"₹15,502",15,UPI,5,No
TXN001408,CUST04032,PROD0731,2023-02-26,2,"₹27,820",23,UPI,1,No
TXN001409,CUST01124,PROD0017,2022-09-27,2,"₹6,311",13,UPI,-3,No
TXN001410,CUST03141,PROD0495,2023-10-16,2,"₹33,262",15,UPI,3,No
TXN001411,CUST03371,PROD0444,2022-08-22,1,"₹43,535",31,UPI,5,No
TXN001412,CUST05066,PROD1105,2022-10-02,5,"₹33,537",6,UPI,8,No
TXN001413,CUST01553,PROD0779,2022-03-09,3,"₹22,904",24,UPI,0,No
TXN001414,CUST05272,PROD0166,2023-02-19,2,"₹12,682",22,UPI,3,No
TXN001415,CUST00116,PROD0357,2023-11-20,4,"₹16,364",1,UPI,6,No
TXN001416,CUST03614,PROD0234,2022-10-29,3,"₹33,043",8,UPI,5,No
TXN001417,CUST04419,PROD1186,2023-11-27,1,"₹20,227",36,UPI,4,No
TXN001418,CUST02611,PROD0175,2023-04-01,1,"₹13,060",31,UPI,4,No
TXN001419,CUST00360,PROD0697,2022-07-17,4,"₹37,176",21,UPI,2,No
TXN001420,CUST00028,PROD1198,2023-07-02,4,"₹33,969",17,UPI,8,No
TXN001421,CUST03838,PROD0238,2022-09-29,1000,"₹26,833",22,UPI,6,No
TXN001422,CUST03534,PROD1187,2023-08-24,1,"₹10,779",8,UPI,4,No
TXN001423,CUST05351,PROD0988,2023-08-15,2,"₹10,228",26,UPI,10,No
TXN001424,CUST01419,PROD1014,2023-08-17,3,"₹6,669",33,UPI,8,No
TXN001425,CUST04040,PROD0912,2022-09-15,3,"₹38,979",8,UPI,5,No
TXN001426,CUST02917,PROD0630,2022-07-22,3,"₹23,326",20,UPI,5,No
TXN001427,CUST01295,PROD0588,2022-03-02,1,"₹19,843",16,UPI,5,No
TXN001428,CUST03630,PROD0794,2023-08-01,1,"₹44,877",4,UPI,9,No
TXN001429,CUST02076,PROD0920,2023-04-23,1,"₹29,919",13,UPI,-3,No
TXN001430,CUST04840,PROD0407,2023-09-21,2,"₹25,047",17,UPI,1,No
TXN001431,CUST03678,PROD0177,2023-09-12,2,"₹36,629",23,UPI,8,No
TXN001432,CUST03154,PROD0119,2022-06-05,5,"₹22,088",8,UPI,5,No
TXN001433,CUST05208,PROD0614,2022-05-30,1,"₹47,555",30,UPI,2,No
TXN001434,CUST01779,PROD0365,2022-11-10,2,"₹36,672",20,UPI,10,No
TXN001435,CUST04676,PROD0486,2022-09-30,1000,"₹9,033",34,UPI,3,No
TXN001436,CUST03895,PROD1103,2022-03-27,2,"₹42,133",25,UPI,3,No
TXN001437,CUST02499,PROD0322,2023-06-26,1,"₹28,719",16,UPI,4,No
TXN001438,CUST04529,PROD0139,2022-10-26,1,"₹14,782",3,UPI,6,No
TXN001439,CUST00374,PROD0333,2023-06-29,3,"₹25,408",6,UPI,4,No
TXN001440,CUST05307,PROD0224,2022-06-10,1,"₹31,761",2,UPI,7,No
TXN001441,CUST02266,PROD0572,2023-03-02,1000,"₹23,522",30,UPI,6,No
TXN001442,CUST01132,PROD0776,2023-07-22,3,"₹11,399",20,UPI,2,No
TXN001443,CUST01843,PROD0967,2022-08-31,3,"₹49,730",13,UPI,4,No
TXN001444,CUST01574,PROD0593,2023-06-30,2,"₹17,853",26,UPI,9,No
TXN001445,CUST05044,PROD0809,2022-07-01,1000,"₹48,776",37,UPI,8,No
TXN001446,CUST04445,PROD0987,2023-06-23,3,"₹26,852",22,UPI,3,No
TXN001447,CUST00788,PROD1024,2022-02-01,3,"₹20,341",9,UPI,-3,No
TXN001448,CUST01546,PROD0861,2023-01-14,5,"₹28,241",20,UPI,9,No
TXN001449,CUST04122,PROD0187,2023-07-08,5,"₹25,435",2,UPI,2,No
TXN001450,CUST05168,PROD0249,2023-03-27,1,"₹49,821",10,UPI,-3,No
TXN001451,CUST04955,PROD1151,2022-07-05,1,"₹39,240",12,UPI,0,No
TXN001452,CUST00370,PROD1112,2023-06-30,1,"₹26,602",8,UPI,5,No
TXN001453,CUST05307,PROD1069,2022-01-01,1,"₹5,433",14,UPI,4,No
TXN001454,CUST04980,PROD1024,2023-04-17,5,"₹33,269",1,UPI,4,No
TXN001455,CUST04375,PROD0246,2022-03-07,2,"₹15,673",23,UPI,3,No
TXN001456,CUST01703,PROD0927,2023-08-29,2,"₹33,190",12,UPI,8,No
TXN001457,CUST01658,PROD0015,2022-09-15,1,"₹47,382",23,UPI,0,No
TXN001458,CUST01929,PROD0826,2022-05-14,1000,"₹17,505",22,UPI,2,No
TXN001459,CUST04056,PROD0689,2022-06-09,4,"₹3,970",33,UPI,9,No
TXN001460,CUST00607,PROD0727,2023-12-10,3,"₹22,916",2,UPI,2,No
TXN001461,CUST05145,PROD0537,2022-12-30,4,"₹16,282",13,UPI,6,No
TXN001462,CUST02577,PROD0492,2022-12-24,4,"₹35,749",25,UPI,1,No
TXN001463,CUST04125,PROD0292,2023-06-06,3,"₹32,876",0,UPI,6,No
TXN001464,CUST05052,PROD0117,2023-09-29,1,"₹31,491",28,UPI,9,No
TXN001465,CUST00323,PROD0592,2023-09-16,3,"₹44,690",11,UPI,6,No
TXN001466,CUST01877,PROD0687,2022-11-16,3,"₹17,400",4,UPI,-3,No
TXN001467,CUST00584,PROD0744,2023-01-05,3,"₹47,413",6,UPI,5,No
TXN001468,CUST05390,PROD0948,2022-05-02,2,"₹38,887",34,UPI,5,No
TXN001469,CUST02810,PROD0683,2023-09-17,1000,"₹31,197",6,UPI,5,No
TXN001470,CUST00656,PROD0629,2023-08-21,3,"₹16,854",24,UPI,2,No
TXN001471,CUST04882,PROD0593,2023-04-14,3,"₹34,143",31,UPI,2,No
TXN001472,CUST00223,PROD0387,2022-02-08,4,"₹25,051",27,UPI,9,No
TXN001473,CUST02123,PROD0652,2022-10-25,2,"₹16,893",25,UPI,3,No
TXN001474,CUST02221,PROD0193,2022-04-24,2,"₹28,904",9,UPI,7,No
TXN001475,CUST05124,PROD0101,2022-08-19,2,"₹15,094",32,UPI,5,No
TXN001476,CUST03551,PROD1094,2023-11-15,3,"₹27,246",8,UPI,5,No
TXN001477,CUST02443,PROD1198,2022-05-12,1,"₹21,845",34,UPI,0,No
TXN001478,CUST04929,PROD0444,2023-03-23,3,"₹4,170",5,UPI,6,No
TXN001479,CUST05100,PROD0433,2022-02-05,4,"₹24,031",17,UPI,9,No
TXN001480,CUST03986,PROD0537,2022-07-03,3,"₹47,780",3,UPI,4,No
TXN001481,CUST00167,PROD0601,2022-01-24,2,₹565,18,UPI,8,No
TXN001482,CUST02017,PROD0708,2022-11-30,1,"₹31,069",5,UPI,7,No
TXN001483,CUST00118,PROD0319,2022-07-04,5,"₹38,693",32,UPI,9,No
TXN001484,CUST01810,PROD0225,2023-10-13,4,"₹32,070",3,UPI,5,No
TXN001485,CUST02207,PROD0388,2023-12-21,2,"₹43,185",32,UPI,1,No
TXN001486,CUST01251,PROD0846,2023-10-08,3,"₹34,858",3,UPI,7,No
TXN001487,CUST04007,PROD0071,2022-08-20,2,"₹12,515",20,UPI,4,No
TXN001488,CUST03110,PROD1153,2022-03-11,1,"₹10,906",27,UPI,5,No
TXN001489,CUST04559,PROD0444,2022-01-04,1,"₹18,076",6,UPI,4,No
TXN001490,CUST01672,PROD0599,2023-11-16,1,"₹20,214",7,UPI,2,No
TXN001491,CUST02152,PROD0387,2022-02-14,2,"₹1,416",34,UPI,6,No
TXN001492,CUST05078,PROD0018,2023-09-22,3,"₹10,523",11,UPI,3,No
TXN001493,CUST02298,PROD1100,2022-03-23,2,"₹23,888",18,UPI,9,No
TXN001494,CUST01037,PROD0553,2023-10-18,2,"₹17,919",37,UPI,5,No
TXN001495,CUST02615,PROD0874,2023-09-14,1,"₹4,908",17,UPI,9,No
TXN001496,CUST01880,PROD0280,2022-02-07,4,"₹1,071",27,UPI,8,No
TXN001497,CUST00597,PROD0771,2022-09-24,1,"₹5,722",37,UPI,0,No
TXN001498,CUST00621,PROD0954,2022-04-07,3,"₹6,924",31,UPI,7,No
TXN001499,CUST00071,PROD0329,2023-06-01,2,"₹29,268",29,UPI,7,No
TXN001500,CUST05052,PROD0508,2023-04-05,1,"₹20,447",31,UPI,6,No
TXN001501,CUST01804,PROD0450,2022-11-08,2,"₹42,746",21,UPI,10,No
TXN001502,CUST04534,PROD0839,2023-08-02,4,"₹9,504",4,UPI,6,No
TXN001503,CUST01068,PROD0393,2022-11-21,2,"₹14,375",6,UPI,4,No
TXN001504,CUST01926,PROD0109,2023-02-16,2,"₹8,738",8,UPI,9,No
TXN001505,CUST01038,PROD0359,2022-05-31,1,"₹46,665",2,UPI,2,No
TXN001506,CUST03443,PROD0956,2022-02-06,3,"₹17,095",18,UPI,3,No
TXN001507,CUST03184,PROD0935,2022-03-23,4,"₹35,886",17,UPI,4,No
TXN001508,CUST01403,PROD0318,2022-11-18,3,"₹22,683",29,UPI,4,No
TXN001509,CUST02362,PROD0341,2023-10-22,1,"₹46,109",36,UPI,9,No
TXN001510,CUST01439,PROD0349,2022-07-17,3,"₹46,709",7,UPI,-3,No
TXN001511,CUST03812,PROD0027,2022-01-16,1,₹743,28,UPI,-3,No
TXN001512,CUST00485,PROD0638,2023-03-31,4,"₹30,579",16,UPI,7,No
TXN001513,CUST04265,PROD0401,2023-06-21,5,"₹3,539",18,UPI,3,No
TXN001514,CUST04899,PROD0316,2022-05-23,3,"₹13,483",13,UPI,5,No
TXN001515,CUST00246,PROD0368,2022-02-02,5,"₹24,210",15,UPI,4,No
TXN001516,CUST04945,PROD0343,2023-08-15,1,"₹13,013",14,UPI,2,No
